Survived,Pclass,Age,SibSp,Parch,Fare_log,age_Pclass_median,fare_Pclass_median,age_Pclass_std,fare_Pclass_std,SibSp_count,Parch_count,fare_median_diff,Distance to Lifeboat,Ticket_Count,Sex_male,Embarked_Q,Embarked_S,Side of ship_Left Center,Side of ship_NaN,Side of ship_Right,Side of ship_Right Center,Ship Location_Front,Ship Location_Mid,Ship Location_NaN
1,3,18.0,0,0,2.3833998102837652,24.0,8.05,10.632997372069037,11.7239905502752,491,491,1.7916999999999987,-1,1,0,0,1,0,1,0,0,0,0,1
0,3,43.0,1,6,3.8691155044168695,24.0,8.05,10.632997372069037,11.7239905502752,491,491,38.849999999999994,-1,6,0,0,1,0,1,0,0,0,0,1
1,1,36.0,0,1,6.240917354759096,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,450.35,3,3,1,0,0,0,0,0,0,0,0,0
0,3,24.0,0,0,2.212386825075897,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.08749999999999858,-1,1,0,1,0,0,1,0,0,0,0,1
1,1,27.0,0,0,4.353230991152628,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,14.750000000000007,-1,3,1,0,0,0,1,0,0,0,0,1
0,3,20.0,0,0,2.3248357019288655,24.0,8.05,10.632997372069037,11.7239905502752,491,491,1.174999999999999,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,14.0,5,2,3.8691155044168695,24.0,8.05,10.632997372069037,11.7239905502752,491,491,38.849999999999994,-1,6,1,0,1,0,1,0,0,0,0,1
0,2,60.0,1,1,3.6888794541139363,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,23.9771,-1,2,1,0,1,0,1,0,0,0,0,1
0,2,25.0,1,2,3.7513658711253766,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,26.5563,3,3,1,0,0,0,0,0,0,0,1,0
0,3,14.0,4,1,3.705920919968788,24.0,8.05,10.632997372069037,11.7239905502752,491,491,31.6375,-1,6,1,0,1,0,1,0,0,0,0,1
0,3,19.0,0,0,2.4133032309283076,24.0,8.05,10.632997372069037,11.7239905502752,491,491,2.120799999999999,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,18.0,0,0,2.174274334826008,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.25420000000000087,-1,1,1,0,1,0,1,0,0,0,0,1
1,1,15.0,0,1,5.35817698994543,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,149.3583,-1,3,0,0,1,0,1,0,0,0,0,1
1,1,31.0,1,0,4.060443010546419,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-4.979199999999999,-1,2,1,0,1,0,1,0,0,0,0,1
1,3,4.0,0,1,2.668387256845834,24.0,8.05,10.632997372069037,11.7239905502752,491,491,5.3667,1,1,0,0,0,0,0,0,0,1,0,0
1,3,24.0,0,0,4.05171190165724,24.0,8.05,10.632997372069037,11.7239905502752,491,491,48.445800000000006,-1,7,1,0,1,0,1,0,0,0,0,1
0,3,25.0,0,0,2.1071782966514356,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.8250000000000011,5,1,1,0,0,0,0,1,0,0,1,0
0,1,60.0,0,0,3.3160025355989236,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-35.429199999999994,-1,1,1,0,1,0,1,0,0,0,0,1
0,2,52.0,0,0,2.6741486494265287,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-1.5229,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,44.0,0,0,2.2027647577118348,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.0,-1,1,1,0,1,0,1,0,0,0,0,1
1,3,24.0,0,0,2.167143305297764,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.31670000000000087,-1,1,0,1,0,0,1,0,0,0,0,1
0,1,49.0,1,1,4.717456363787216,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,48.90410000000001,-1,4,1,0,0,0,1,0,0,0,0,1
0,3,42.0,0,0,2.157559320943788,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.40000000000000036,-1,1,1,0,1,0,1,0,0,0,0,1
1,1,18.0,1,0,5.4316456135398825,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,165.5458,-1,4,0,0,0,0,1,0,0,0,0,1
1,1,35.0,0,0,3.3064287218760624,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-35.6917,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,18.0,0,1,2.737880811060884,24.0,8.05,10.632997372069037,11.7239905502752,491,491,6.4041999999999994,-1,2,0,0,0,0,1,0,0,0,0,1
0,3,25.0,0,0,2.1681046787623672,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.3083000000000009,-1,1,1,1,0,0,1,0,0,0,0,1
0,3,26.0,1,0,2.180891922715322,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.19580000000000108,-1,1,1,0,1,0,1,0,0,0,0,1
0,2,39.0,0,0,3.295836866004329,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,10.9771,-1,2,1,0,1,0,1,0,0,0,0,1
1,2,45.0,0,0,2.6741486494265287,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-1.5229,3,1,0,0,1,0,0,0,1,0,1,0
1,1,42.0,0,0,3.3064287218760624,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-35.6917,5,1,1,0,1,0,0,1,0,1,0,0
1,1,22.0,0,0,5.027492411162679,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,89.57080000000002,-1,4,0,0,1,0,1,0,0,0,0,1
1,3,24.0,1,1,2.7878344138303452,24.0,8.05,10.632997372069037,11.7239905502752,491,491,7.195799999999998,-1,2,1,0,0,0,1,0,0,0,0,1
1,1,24.0,0,0,3.922056501139853,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-12.475000000000001,-1,1,0,0,0,0,1,0,0,0,0,1
0,1,24.0,0,0,3.3160025355989236,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-35.429199999999994,-1,1,1,0,1,0,1,0,0,0,0,1
1,1,48.0,1,0,3.970291913552122,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-9.979199999999999,5,2,1,0,1,0,0,0,0,0,1,0
0,3,29.0,0,0,2.3497835148230464,24.0,8.05,10.632997372069037,11.7239905502752,491,491,1.4332999999999991,-1,1,1,0,1,0,1,0,0,0,0,1
0,2,52.0,0,0,2.6390573296152584,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-2.0229,-1,2,1,0,1,0,1,0,0,0,0,1
0,3,19.0,0,0,2.157559320943788,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.40000000000000036,-1,1,1,0,1,0,1,0,0,0,0,1
1,1,38.0,0,0,5.4316456135398825,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,165.5458,3,4,0,0,0,0,0,0,0,0,1,0
1,2,27.0,0,0,2.4423470353692043,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-4.5229,-1,1,0,0,1,0,1,0,0,0,0,1
0,3,24.0,0,0,2.803360380906535,24.0,8.05,10.632997372069037,11.7239905502752,491,491,7.449999999999999,1,1,1,1,0,0,0,0,0,1,0,0
0,3,33.0,0,0,2.1719067693519296,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.27500000000000036,-1,1,1,0,1,0,1,0,0,0,0,1
1,2,6.0,0,1,3.5263605246161616,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,17.9771,5,3,0,0,1,0,0,0,0,0,1,0
0,3,17.0,1,0,2.086193694502369,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.9958000000000009,-1,1,1,0,1,0,1,0,0,0,0,1
0,2,34.0,0,0,2.6390573296152584,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-2.0229,2,1,1,0,1,0,0,0,1,1,0,0
0,2,50.0,0,0,2.6390573296152584,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-2.0229,-1,1,1,0,1,0,1,0,0,0,0,1
1,1,27.0,1,0,3.9908341858524357,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-8.879199999999997,-1,2,1,0,1,0,1,0,0,0,0,1
0,3,20.0,0,0,2.2682524139135403,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.6124999999999989,-1,1,1,0,1,0,1,0,0,0,0,1
1,2,30.0,3,0,3.091042453358316,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,5.9771,4,2,0,0,1,0,0,0,0,1,0,0
1,3,24.0,0,0,2.1676241075599285,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.3125000000000009,-1,1,0,1,0,0,1,0,0,0,0,1
0,2,25.0,1,0,3.295836866004329,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,10.9771,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,25.0,1,0,2.188856327665703,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.1250000000000009,-1,1,0,0,1,0,1,0,0,0,0,1
1,1,29.0,0,0,5.35817698994543,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,149.3583,-1,3,0,0,1,0,1,0,0,0,0,1
0,3,11.0,0,0,2.9850504252071306,24.0,8.05,10.632997372069037,11.7239905502752,491,491,10.7375,-1,2,1,0,0,0,1,0,0,0,0,1
0,2,24.0,0,0,2.774018948977746,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,0.0,-1,1,1,0,1,0,1,0,0,0,0,1
0,2,23.0,0,0,2.6390573296152584,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-2.0229,-1,1,1,0,1,0,1,0,0,0,0,1
0,2,23.0,0,0,2.6390573296152584,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-2.0229,1,1,1,0,1,0,0,0,0,1,0,0
0,3,28.5,0,0,2.8390784635086144,24.0,8.05,10.632997372069037,11.7239905502752,491,491,8.05,-1,2,1,0,1,0,1,0,0,0,0,1
0,3,48.0,1,3,3.5660053559634015,24.0,8.05,10.632997372069037,11.7239905502752,491,491,26.325,-1,4,0,0,1,0,1,0,0,0,0,1
1,1,35.0,0,0,6.240917354759096,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,450.35,-1,3,1,0,0,0,1,0,0,0,0,1
0,3,24.0,0,0,2.1855792552411137,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.15420000000000034,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,24.0,0,0,2.1855792552411137,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.15420000000000034,-1,1,1,0,1,0,1,0,0,0,0,1
1,1,24.0,0,0,3.4339872044851463,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-31.9792,-1,1,1,0,1,0,1,0,0,0,0,1
0,1,36.0,1,0,4.380149874661021,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,16.870799999999996,-1,2,1,0,1,0,1,0,0,0,0,1
1,1,21.0,2,2,5.5735788721243535,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,200.3958,-1,2,0,0,0,0,1,0,0,0,0,1
0,3,24.0,1,0,2.8390784635086144,24.0,8.05,10.632997372069037,11.7239905502752,491,491,8.05,-1,1,1,0,1,0,1,0,0,0,0,1
1,3,31.0,0,0,2.188856327665703,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.1250000000000009,3,1,1,0,1,0,0,0,1,0,0,0
0,1,70.0,1,1,4.276666119016055,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,9.020800000000001,-1,2,1,0,1,0,1,0,0,0,0,1
0,3,16.0,1,1,3.056356895370426,24.0,8.05,10.632997372069037,11.7239905502752,491,491,12.2,-1,2,1,0,1,0,1,0,0,0,0,1
1,2,30.0,0,0,2.6390573296152584,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-2.0229,-1,1,0,0,1,0,1,0,0,0,0,1
0,1,19.0,1,0,3.9908341858524357,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-8.879199999999997,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,31.0,0,0,2.169053700369523,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.3000000000000007,-1,1,1,1,0,0,1,0,0,0,0,1
1,2,4.0,1,1,3.1780538303479458,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,7.9771,-1,1,0,0,1,0,1,0,0,0,0,1
1,3,6.0,0,1,2.600836116795061,24.0,8.05,10.632997372069037,11.7239905502752,491,491,4.424999999999999,-1,2,1,0,1,0,1,0,0,0,0,1
0,3,33.0,0,0,2.3513752571634776,24.0,8.05,10.632997372069037,11.7239905502752,491,491,1.4499999999999993,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,23.0,0,0,2.1855792552411137,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.15420000000000034,6,1,1,0,1,1,0,0,0,1,0,0
1,2,48.0,1,2,4.189654742026425,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,49.9771,-1,2,0,0,1,0,1,0,0,0,0,1
1,2,0.67,1,1,2.740840023925201,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-0.5228999999999999,-1,2,1,0,1,0,1,0,0,0,0,1
0,3,28.0,0,0,2.174274334826008,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.25420000000000087,4,1,1,0,1,0,0,1,0,1,0,0
0,2,18.0,0,0,2.5257286443082556,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-3.5229,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,34.0,0,0,2.2027647577118348,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.0,-1,1,1,0,1,0,1,0,0,0,0,1
1,1,33.0,0,0,4.471638793363569,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,24.5208,-1,3,0,0,1,0,1,0,0,0,0,1
0,3,24.0,0,0,2.740840023925201,24.0,8.05,10.632997372069037,11.7239905502752,491,491,6.449999999999999,4,2,1,0,1,1,0,0,0,1,0,0
0,3,41.0,0,0,2.094945728215801,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.9250000000000007,-1,1,1,0,1,0,1,0,0,0,0,1
1,3,20.0,0,0,2.1076888046179385,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.8208000000000011,4,1,1,0,0,0,0,1,0,1,0,0
1,1,36.0,1,2,4.795790545596741,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,58.0208,-1,4,0,0,1,0,1,0,0,0,0,1
0,3,16.0,0,0,2.1719067693519296,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.27500000000000036,-1,1,1,0,1,0,1,0,0,0,0,1
1,1,51.0,1,0,4.368919865004903,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,15.979099999999995,1,3,0,0,1,0,0,1,0,1,0,0
0,1,24.0,0,0,3.703768066607687,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-22.379199999999997,-1,1,1,0,0,0,1,0,0,0,0,1
0,3,30.5,0,0,2.169053700369523,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.3000000000000007,2,1,0,1,0,1,0,0,0,1,0,0
0,3,24.0,1,0,3.224857896545748,24.0,8.05,10.632997372069037,11.7239905502752,491,491,16.099999999999998,-1,3,1,1,0,0,1,0,0,0,0,1
0,3,32.0,0,0,2.236712348843338,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.3125,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,24.0,0,0,2.3513752571634776,24.0,8.05,10.632997372069037,11.7239905502752,491,491,1.4499999999999993,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,48.0,0,0,2.180891922715322,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.19580000000000108,-1,1,1,0,1,0,1,0,0,0,0,1
0,2,57.0,0,0,2.4423470353692043,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-4.5229,-1,2,0,0,1,0,1,0,0,0,0,1
0,3,24.0,0,0,2.1071782966514356,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.8250000000000011,-1,1,1,0,0,0,1,0,0,0,0,1
1,2,54.0,1,3,3.1780538303479458,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,7.9771,-1,1,0,0,1,0,1,0,0,0,0,1
0,3,18.0,0,0,2.169053700369523,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.3000000000000007,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,24.0,0,0,2.169053700369523,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.3000000000000007,2,1,1,1,0,0,0,1,0,0,1,0
1,3,5.0,0,0,2.600836116795061,24.0,8.05,10.632997372069037,11.7239905502752,491,491,4.424999999999999,-1,2,0,0,1,0,1,0,0,0,0,1
0,3,24.0,0,0,2.1676241075599285,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.3125000000000009,-1,1,1,1,0,0,1,0,0,0,0,1
1,1,43.0,0,1,5.35817698994543,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,149.3583,-1,3,0,0,1,0,1,0,0,0,0,1
1,3,13.0,0,0,2.1076888046179385,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.8208000000000011,4,1,0,0,0,0,0,1,0,1,0,0
1,1,17.0,1,0,4.060443010546419,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-4.979199999999999,-1,2,0,0,1,0,1,0,0,0,0,1
0,1,29.0,0,0,3.4339872044851463,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-31.9792,1,1,1,0,1,0,0,0,0,1,0,0
0,3,24.0,1,2,3.196630215920881,24.0,8.05,10.632997372069037,11.7239905502752,491,491,15.399999999999999,-1,2,1,0,1,0,1,0,0,0,0,1
0,3,25.0,0,0,2.0856720914304723,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-1.0000000000000009,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,25.0,0,0,2.1102132003465894,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.8000000000000007,-1,1,1,0,1,0,1,0,0,0,0,1
1,3,18.0,0,0,2.139571923732859,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.5542000000000007,-1,1,0,0,1,0,1,0,0,0,0,1
0,3,8.0,4,1,3.405355391810819,24.0,8.05,10.632997372069037,11.7239905502752,491,491,21.075,-1,5,1,1,0,0,1,0,0,0,0,1
1,3,1.0,1,2,3.0715352369694915,24.0,8.05,10.632997372069037,11.7239905502752,491,491,12.524999999999999,-1,2,1,0,1,0,1,0,0,0,0,1
0,1,46.0,0,0,4.384523514872469,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,17.220800000000004,-1,2,1,0,0,0,1,0,0,0,0,1
0,3,24.0,0,0,2.169053700369523,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.3000000000000007,-1,1,1,1,0,0,1,0,0,0,0,1
0,2,16.0,0,0,3.295836866004329,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,10.9771,-1,2,1,0,1,0,1,0,0,0,0,1
0,3,24.0,8,2,4.256321678298823,24.0,8.05,10.632997372069037,11.7239905502752,491,491,61.5,-1,7,0,0,1,0,1,0,0,0,0,1
0,1,24.0,0,0,3.4561841799918147,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-31.2834,-1,1,1,0,0,0,1,0,0,0,0,1
0,3,25.0,0,0,2.1855792552411137,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.15420000000000034,4,1,1,0,1,1,0,0,0,1,0,0
0,2,39.0,0,0,2.6390573296152584,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-2.0229,-1,1,1,0,1,0,1,0,0,0,0,1
1,1,49.0,0,0,3.2932111997353943,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-36.05,-1,1,0,0,1,0,1,0,0,0,0,1
1,3,31.0,0,0,2.270402752283094,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.6332999999999984,5,1,0,0,1,1,0,0,0,1,0,0
0,3,30.0,0,0,2.1076888046179385,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.8208000000000011,-1,1,1,0,0,0,1,0,0,0,0,1
0,3,30.0,1,1,3.224857896545748,24.0,8.05,10.632997372069037,11.7239905502752,491,491,16.099999999999998,-1,3,0,0,1,0,1,0,0,0,0,1
0,2,34.0,0,0,2.6390573296152584,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-2.0229,-1,2,1,0,1,0,1,0,0,0,0,1
1,2,31.0,1,1,3.305053521109253,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,11.2271,-1,3,0,0,1,0,1,0,0,0,0,1
1,1,11.0,1,2,4.795790545596741,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,58.0208,-1,4,1,0,1,0,1,0,0,0,0,1
1,3,0.42,0,1,2.2530481500547457,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.46669999999999945,-1,1,1,0,0,0,1,0,0,0,0,1
1,3,27.0,0,0,2.076311648670908,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-1.075000000000001,3,1,1,0,1,1,0,0,0,0,0,0
0,3,31.0,0,0,2.1719067693519296,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.27500000000000036,-1,1,1,0,1,0,1,0,0,0,0,1
0,1,39.0,0,0,4.142804513146981,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,0.0,2,1,1,0,1,0,0,1,0,0,0,0
0,3,18.0,0,0,2.1719067693519296,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.27500000000000036,-1,1,0,0,1,0,1,0,0,0,0,1
0,2,39.0,0,0,2.6390573296152584,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-2.0229,-1,1,1,0,1,0,1,0,0,0,0,1
1,1,33.0,1,0,3.9908341858524357,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-8.879199999999997,-1,2,0,0,1,0,1,0,0,0,0,1
0,3,26.0,0,0,2.184645795129359,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.16250000000000053,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,39.0,0,0,3.224857896545748,24.0,8.05,10.632997372069037,11.7239905502752,491,491,16.099999999999998,-1,2,1,0,1,0,1,0,0,0,0,1
0,2,35.0,0,0,2.4423470353692043,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-4.5229,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,6.0,4,2,3.4742929367327062,24.0,8.05,10.632997372069037,11.7239905502752,491,491,23.224999999999998,-1,7,0,0,1,0,1,0,0,0,0,1
0,3,30.5,0,0,2.2027647577118348,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.0,2,1,1,0,1,0,0,0,1,1,0,0
0,1,24.0,0,0,4.142804513146981,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,0.0,2,1,1,0,1,0,0,0,1,1,0,0
0,3,23.0,0,0,2.188856327665703,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.1250000000000009,2,1,0,0,1,0,0,1,0,0,1,0
0,2,31.0,1,1,3.637696679934592,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,21.981299999999997,2,2,1,0,0,0,0,1,0,0,1,0
0,3,43.0,0,0,2.0082140323914683,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-1.6000000000000005,2,1,1,0,1,0,0,1,0,0,1,0
0,3,10.0,3,2,3.3638415951183864,24.0,8.05,10.632997372069037,11.7239905502752,491,491,19.849999999999998,2,6,1,0,1,0,0,1,0,0,1,0
1,1,52.0,1,1,4.548599834499697,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,31.5208,2,2,0,0,1,0,0,1,0,0,1,0
1,3,27.0,0,0,2.2682524139135403,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.6124999999999989,2,1,1,0,1,0,0,1,0,0,1,0
0,1,38.0,0,0,4.142804513146981,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,0.0,2,1,1,0,1,0,0,1,0,0,1,0
1,3,27.0,0,1,2.600836116795061,24.0,8.05,10.632997372069037,11.7239905502752,491,491,4.424999999999999,2,2,0,0,1,0,0,1,0,0,1,0
0,3,2.0,4,1,3.705920919968788,24.0,8.05,10.632997372069037,11.7239905502752,491,491,31.6375,-1,6,1,0,1,0,1,0,0,0,0,1
0,3,24.0,0,0,2.0731719286662407,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-1.1000000000000005,4,1,1,1,0,0,0,0,1,1,0,0
0,3,24.0,0,0,4.05171190165724,24.0,8.05,10.632997372069037,11.7239905502752,491,491,48.445800000000006,-1,7,1,0,1,0,1,0,0,0,0,1
1,2,1.0,0,2,3.637696679934592,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,21.981299999999997,-1,2,1,0,0,0,1,0,0,0,0,1
1,3,24.0,0,0,2.169053700369523,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.3000000000000007,-1,1,1,1,0,0,1,0,0,0,0,1
1,1,62.0,0,0,4.394449154672439,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,18.0208,-1,2,0,0,1,0,1,0,0,0,0,1
1,3,15.0,1,0,2.737880811060884,24.0,8.05,10.632997372069037,11.7239905502752,491,491,6.4041999999999994,-1,2,0,0,0,0,1,0,0,0,0,1
1,2,0.83,1,1,2.9831534913471307,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,3.7271,-1,3,1,0,1,0,1,0,0,0,0,1
0,3,24.0,0,0,2.1076888046179385,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.8208000000000011,-1,1,1,0,0,0,1,0,0,0,0,1
0,3,23.0,0,0,2.180891922715322,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.19580000000000108,2,1,1,0,1,0,0,0,1,1,0,0
0,3,18.0,0,0,2.2300144001592104,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.25,2,1,1,0,1,0,0,0,0,1,0,0
1,1,39.0,1,1,4.432699549165613,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,21.1791,-1,1,0,0,0,0,1,0,0,0,0,1
0,3,21.0,0,0,2.2682524139135403,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.6124999999999989,-1,1,1,0,1,0,1,0,0,0,0,1
0,3,24.0,0,0,2.2027647577118348,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.0,-1,1,1,0,1,0,1,0,0,0,0,1
1,3,32.0,0,0,4.05171190165724,24.0,8.05,10.632997372069037,11.7239905502752,491,491,48.445800000000006,-1,7,1,0,1,0,1,0,0,0,0,1
1,1,24.0,0,0,3.4242626545931514,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-32.2792,-1,1,1,0,0,0,1,0,0,0,0,1
0,3,20.0,0,0,2.188856327665703,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.1250000000000009,-1,1,1,0,1,0,1,0,0,0,0,1
0,2,16.0,0,0,2.4423470353692043,28.0,15.0229,13.645488037595173,12.916284425124452,184,184,-4.5229,-1,2,1,0,1,0,1,0,0,0,0,1
1,1,30.0,0,0,3.4657359027997265,35.0,61.9792,14.590796249183427,77.38315725166898,216,216,-30.9792,3,2,0,0,0,0,0,0,0,0,1,0
0,3,34.5,0,0,2.006534770871748,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-1.6125000000000007,6,1,1,0,0,1,0,0,0,0,0,0
0,3,17.0,0,0,2.2682524139135403,24.0,8.05,10.632997372069037,11.7239905502752,491,491,0.6124999999999989,7,1,1,0,1,0,0,1,0,0,1,0
0,3,42.0,0,0,2.145931282948669,24.0,8.05,10.632997372069037,11.7239905502752,491,491,-0.5000000000000009,7,1,1,0,1,0,0,1,0,0,1,0
0,3,24.0,8,2,4.256321678298823,24.0,8.05,10.632997372069037,11.7239905502752,491,491,61.5,7,7,1,0,1,0,0,1,0,0,1,0
